ID,Taxonrich,logTN,ELEV,longitude,logprecip,logAREA,logCL,logHCO3,logSO4,SED,STRMTEMP,Percent.AGT,Percent.URB,Percent.Canopy,Riparian.Disturb.,ps_score,y_estimator
419,57,2.103803721,2227,-115.22333300000001,-0.23825718899999998,0.741937345,3.2347491739999996,8.135202265,4.4520190060000004,2.857142857,12.8,0.0,0.0,0.13636363599999998,1.5,2.1645296865675943,50.816448372391896
420,45,2.127104797,1329,-119.51709,-0.699165253,3.7203781210000004,2.104134154,8.314056658,7.624570157000001,84.76190476,16.3,0.0,0.0,0.636363636,1.462122727,2.09968843863734,49.95686394287172
421,72,2.340444115,1018,-117.42313,-0.219400565,3.16674007,3.054001182,7.513454987,5.528237902000001,44.23076923,20.7,0.56,0.0,0.090909091,0.8636363640000001,2.215680058609491,57.52841269551407
422,41,2.831869774,1670,-107.248056,-0.691149178,4.2681578039999994,2.8449093839999997,7.775344004,5.308267697,15.23809524,20.3,1.13,0.0,0.272727273,0.0,2.3564552493129245,48.20483420469947
423,54,2.190331699,1700,-118.31331000000002,-0.116533816,3.234355396,2.197224577,5.835705074,4.166665224,38.095238099999996,9.8,0.0,0.0,0.0,0.0,1.9001011191879031,54.06876359851473
424,27,3.039810555,720,-119.44511999999999,-0.8141855090000001,4.380901001,5.620763118999999,8.247417571,5.302807272,90.47619048,10.0,1.68,0.0,1.0,1.5,2.805292383621218,32.25666802448619
425,46,2.4548448609999998,2346,-109.20244,-0.484508315,3.997099178,4.865224091,8.164848857,5.312220272,86.66666667,17.8,0.44,0.24,0.9090909090000001,1.4318181819999998,2.399700974023,42.900197130981304
426,41,2.23299611,2197,-117.057222,-0.705219762,2.813010637,4.750135956,8.281953373,7.940085305,3.260869565,8.0,0.0,0.0,0.9090909090000001,1.5,2.342342663317093,43.32708487067274
427,51,1.977723605,1943,-113.227222,0.11064652,3.244543572,1.824549292,5.650248073999999,3.481240089,30.47619048,13.2,0.0,0.0,0.0,0.0,1.8933221866129069,55.66436082970058
428,24,3.214578954,1436,-119.028333,-0.8603831000000001,5.029784113,5.384495062999999,8.227810052,8.610300947999999,26.66666667,11.5,15.69,0.14,0.409090909,0.0,2.810207580556316,35.69529409109005
429,53,2.397940009,1202,-119.29951000000001,-0.8164453970000001,5.7746447089999995,3.737669618,7.52421956,3.42751469,1.904761905,14.1,16.89,0.06,0.0,0.0,2.491008015756439,50.773963698560515
430,38,1.806179973,2051,-115.50111100000001,-0.19237189300000002,2.613739522,2.197224577,6.198128737,3.363841595,2.727272727,12.4,0.0,0.0,0.291666667,1.5,1.975536330370191,51.45422071980645
431,45,2.9614210930000002,2445,-109.596667,-0.723606388,2.039920784,4.188138442,8.590269281,6.859509966,22.85714286,7.9,0.0,0.0,0.772727273,0.6667,2.565009983116656,44.52774995195968
432,41,3.197280558,604,-100.12947,-0.8051966840000001,5.591583817,4.684905154,8.155798843,6.88857246,66.66666667,23.7,29.57,1.24,0.318181818,1.363636364,3.0481614895886397,36.08114192831178
433,73,1.880813592,1424,-118.66491,-0.23825718899999998,1.974081026,1.987874348,6.914703087,4.325456283,31.42857143,14.7,0.0,0.0,0.0,0.0,1.8749322470143819,62.951777533328155
434,43,2.447158031,499,-118.45703,-0.8119307170000001,9.559759154,6.512636463,8.03128292,6.521798637000001,95.19230769,16.5,2.58,0.21,0.090909091,0.4697,2.722873202334378,38.48549296091932
435,53,2.960946196,748,-102.88839,-0.9137938520000001,6.396962987999999,5.513025439,8.9578466,9.311732022000001,22.85714286,17.5,78.83,0.17,1.0,1.803045455,2.911839388123214,45.05445436684429
436,43,2.0374264980000003,1986,-107.28805600000001,-0.071496002,4.8941014780000005,3.254242969,8.001774129,4.025351691,4.807692308,15.4,0.25,0.0,0.090909091,0.0,2.0210079187834284,52.92709324628717
437,44,1.643452676,818,-120.89883999999999,0.816691367,5.368682628999999,2.602689685,6.082672722000001,3.7887247889999998,9.523809523999999,10.0,0.0,0.0,0.13636363599999998,0.0,1.731960992256695,58.124461334008984
438,37,1.9493900080000002,2984,-105.89273,0.053540767,2.601207105,3.1986731180000003,6.974141155,6.23910557,17.14285714,6.6,0.0,0.37,0.045454546,0.0,1.9735030524730688,44.23469391476392
439,13,4.08457628,11,-120.51416699999999,-0.8051966840000001,3.064791809,8.632234695,8.694705703,9.434155698,60.95238095,29.1,6.2,0.84,1.0,0.45456818200000004,3.945625805565189,17.578731488018406
440,56,2.161368001,1585,-116.748333,-0.275753502,2.4006188330000002,4.589040804,6.2924983370000005,2.87356464,11.42857143,10.0,0.25,0.0,0.181818182,0.0,2.202656044836861,53.56427749447112
441,42,3.54095481,546,-96.56419,-0.482886255,4.712947778,5.330300412,8.225691835,8.547799988,80.0,20.6,89.29,0.11,1.0,2.1667,3.3867413487479,37.22208118107312
442,25,3.2918126880000003,421,-97.5413,-0.541284831,6.608135569,6.803061208,8.175118008,10.1417325,64.76190476,20.6,91.82,0.56,0.818181818,1.3787909090000001,3.079608412176399,31.285969961678347
443,61,1.5797835969999998,723,-123.612778,0.456158222,5.279542211,3.360375387,7.25878532,5.218732887,3.80952381,19.5,0.0,0.04,0.727272727,0.0,1.7803255058578813,57.40436979553008
444,41,2.39445168,1425,-120.40485,-0.47320876,5.6155339689999995,2.624668592,6.735623232000001,2.240709689,11.42857143,13.4,4.58,0.01,0.090909091,1.5,2.3692346198636165,52.36103107774692
445,37,2.149219113,1621,-119.28908,-0.634878272,1.004301609,3.6323091030000003,8.395287218,5.322522055,78.09523809999999,15.1,0.0,0.0,0.590909091,1.5,2.3861079540468118,45.18192879640159
446,56,2.423245875,131,-123.71965,0.474991171,3.698086935,4.90823336,5.403891099999999,3.2503744919999997,13.33333333,14.8,0.0,0.0,0.0,0.0,2.3561777451901773,61.683645618095404
447,44,2.359835483,1893,-105.36055,-0.318828801,5.578861525,3.339321978,4.75699817,3.763522997,9.6,9.9,0.05,0.14,0.038461538999999996,0.0,2.3039242554515553,47.42557169038214
448,27,2.240549248,659,-116.72638899999998,-0.705219762,3.3289850480000003,7.623250862999999,8.382968535,8.06532806,91.42857143,12.9,0.08,1.83,0.090909091,0.0,2.390485359215446,37.919110511603165
449,44,2.419955748,1842,-108.5925,-0.410980289,7.70002355,6.009550015,8.388515438999999,10.05645324,61.16504854,22.7,3.31,0.06,0.590909091,1.121213636,2.6739189944480755,45.67810772646034
450,59,2.243038049,853,-119.75388899999999,-0.403467105,2.0856720909999997,5.536940489,8.399893464,8.496561821,6.666666667,15.8,0.01,0.12,0.22727272699999998,0.0,2.114894133134196,56.145484447345915
451,41,2.240549248,1457,-109.1817,-0.5327304589999999,6.80800124,8.385397435,6.872536308,5.761107541,18.095238100000003,24.5,0.01,0.0,1.0,1.5,2.3971783117994594,43.48334870553529
452,71,2.053078442,2156,-113.4746,-0.134674903,4.042700329,2.292534757,6.085322112999999,2.653241965,13.33333333,12.6,0.0,0.0,0.545454546,0.9090909090000001,2.011785414325898,56.67151164369761
453,43,2.7024305369999997,1636,-111.637778,-0.44628710299999996,5.978835131,8.134027591,8.195065281,7.216415757999999,26.47058824,10.3,2.32,1.25,0.045454546,0.060609091,2.5075770427891513,38.84822609197821
454,60,1.5797835969999998,1262,-115.16426000000001,0.495305812,2.155244505,1.5040773969999999,5.596765031,2.797281335,3.80952381,10.0,0.0,0.0,0.772727273,0.0,1.7820027190871102,56.49857616083722
455,53,2.324282455,2048,-118.29377,-0.512493681,3.0002221789999997,3.5695326960000004,6.60013441,3.321432413,19.04761905,20.6,0.0,0.0,0.181818182,0.772727273,2.3329968394360003,56.48982011293939
456,57,2.397940009,174,-123.84608999999999,0.638690995,2.20386912,4.343805422,5.549791782000001,3.947390149,12.24489796,16.4,0.0,0.0,0.0,0.0,2.2311257774036224,62.603714107512914
457,47,2.721810615,1167,-117.51413000000001,-0.94160854,3.112181086,3.5380565639999997,7.828431707000001,6.4444491710000005,40.95238095,16.4,0.0,0.0,0.454545455,1.5,2.3693396201976076,47.376750148638116
458,57,2.017033339,1303,-118.04861100000001,-0.27180872300000003,2.360854001,5.764250221,8.198017149,5.665041646000001,17.14285714,14.2,0.0,0.0,0.13636363599999998,0.0,2.217557099955112,54.12537200548351
459,50,2.809559715,92,-122.79581100000001,0.43631757200000004,4.106767082,4.131961426,5.698820183,2.721295428,6.666666667,17.0,66.23,0.24,0.0,0.515159091,2.711112508119838,54.00497112984305
460,23,3.03702788,1959,-116.544722,-0.85566611,0.104360015,4.955122584,6.814759181,5.360352757,71.42857143,24.0,0.0,0.0,1.0,1.5,2.798745585135885,30.51618740614914
461,68,1.447158032,1275,-121.18611100000001,0.581656805,0.9439058990000001,2.667228207,6.3644615579999995,3.194583132,11.42857143,4.5,0.0,0.0,0.0,0.151522727,1.6540016565991682,60.865509245625915
462,29,2.75281643,2000,-108.366111,-0.8187104040000001,4.592388852,6.239300711,8.070430523999999,9.858908508999999,48.57142857,24.4,12.79,0.0,0.954545455,1.5,2.7338036792806077,34.08739221063163
463,28,2.5910646059999998,1316,-108.19736,-1.152013065,6.969950432,9.446984381,8.451204446,10.48499901,71.42857143,18.6,1.26,0.02,1.0,0.9697,2.674828951435435,26.07245470038904
464,63,2.23299611,1569,-120.034722,-0.044997366,3.0694473110000002,6.750048283,6.369861598,1.824549292,18.095238100000003,15.9,0.0,0.36,0.045454546,0.0,2.109091352848842,60.4898811142101
465,67,1.591064606,1486,-118.47835,-0.26918749,3.613077741,2.468099531,6.551297454,2.219203484,29.80769231,17.7,0.0,0.0,0.0,0.0,1.8512605512715232,61.26249717017448
466,54,1.8325089140000002,2401,-110.26111100000001,-0.109814866,3.036394255,2.517696473,7.974412807999999,6.109025336,17.14285714,4.9,0.0,0.0,0.0,0.0,1.9318969446149172,49.84519666486361
467,61,1.9731278540000001,60,-123.54806,-0.007024615,4.2294580360000005,5.60653709,7.712915548,5.461710912999999,14.0625,16.9,1.03,0.0,0.0,0.0,2.2094228608845223,58.37040660897792
468,51,1.977723605,2525,-108.03855,-0.187535124,3.9531649489999996,3.299533728,7.730966222,6.849914279,11.42857143,12.0,0.56,0.0,0.13636363599999998,0.0,2.13595441243542,50.69667713226272
469,65,2.146128036,40,-123.071389,0.265436464,4.325323999,5.79818315,8.311537021,4.672828834,25.71428571,20.0,0.0,0.0,0.045454546,0.0,2.20102045386927,59.147942880291794
470,40,2.161368001,2839,-107.39053,-0.182721637,5.068589687,2.197224577,6.098867226,6.573680167000001,23.07692308,10.0,0.08,0.0,0.0,0.0,2.101745760550008,47.26694025913577
471,32,2.471291711,34,-122.78694399999999,0.082501222,4.715727177,6.376897001000001,8.085441585,4.822697999,38.095238099999996,19.9,5.48,1.05,0.0,0.33335,2.4742750480488165,40.04322720693012
472,55,2.220108088,1042,-117.08958999999999,-0.648173815,3.528123675,2.721295428,6.797522915,2.76000994,4.7619047619999995,10.0,0.0,0.0,0.0,0.0,2.136582070666957,57.36785992276392
473,63,1.8325089140000002,1728,-118.54373000000001,-0.155484903,-0.116533816,1.3609765530000002,7.25510528,3.349904087,19.04761905,9.4,0.0,0.0,0.0,1.5,1.8742684936750464,59.352412859775946
474,50,2.025305866,3155,-105.39888899999998,-0.39008400600000004,1.8099267730000002,1.9169226119999998,6.397580662,4.062165664,14.28571429,8.7,0.07,0.0,0.0,0.0,2.1298977500612817,45.90518837408884
475,67,1.8195439359999999,1803,-120.57558999999999,-0.177931208,1.757857918,2.397895273,6.87418712,2.041220329,13.6,12.4,0.0,0.0,0.0,1.0,1.9979707121319563,64.18698216353265
476,44,2.149219113,127,-123.74067,0.17142911600000002,-1.7147984280000002,6.354543939,5.658104961,4.480740108,24.44444444,11.6,0.0,0.0,0.0,0.0,2.238772144017159,47.88940462428372
477,42,2.123851641,1691,-120.5317,-0.37251400799999995,0.9439058990000001,3.496507561,8.106970685,4.502029427,33.33333333,9.0,0.0,0.0,0.090909091,1.5,2.1457886453497643,53.58096066665333
478,46,2.653212513,1912,-116.03333300000001,-0.384192973,3.1232455939999997,3.5204608019999997,6.591417787999999,8.761957323999999,9.523809523999999,18.5,0.0,4.0,0.045454546,1.5,2.5776772278920412,46.57988342916178
479,62,2.079181245,317,-122.84891999999999,0.425267735,2.345644582,3.6686767469999997,6.5931185039999995,2.282382386,17.89473684,14.1,0.0,0.0,0.181818182,0.0,2.0834725482582668,63.41138172880119
480,42,2.530199699,827,-120.10121000000001,-0.7962879390000001,4.8632947060000005,4.912654886,7.888938219,4.887337078,7.619047619,28.5,0.0,0.0,1.0,1.5,2.3555154551916426,46.32289418637433
481,25,2.3521825169999997,1923,-115.59638899999999,-0.746547957,3.8150714789999998,4.816241156,8.29281368,5.590986981,38.7755102,18.0,0.17,0.0,0.0,0.272731818,2.3952945645075823,46.18729037026954
482,36,2.621176283,654,-117.18055600000001,-0.225646682,3.719408659,5.850764665,8.009578957999999,5.340418543,23.0,14.3,0.06,0.23,0.090909091,0.0,2.2881782032779947,48.15825991941517
483,64,2.387389826,142,-124.084722,0.471252849,2.165619238,5.493472881000001,5.907135642999999,3.968403339,2.857142857,13.4,0.0,0.01,0.13636363599999998,0.0,2.2411138766943632,60.760135846456215
484,69,1.544068045,1727,-118.37558,-0.182721637,2.7440606389999997,2.292534757,6.441319677,2.197224577,20.95238095,7.7,0.0,0.0,0.0,0.0,1.7513167794695925,63.04177273002058
485,46,2.403120521,146,-120.35831999999999,-0.752897185,4.008605103,7.747942202000001,8.755324188,8.474390069,44.76190476,16.1,2.76,0.6,0.181818182,1.3182,2.609968796516239,44.26185171689963
486,31,2.848804701,542,-119.94861100000001,-0.343899752,3.814189645,7.154146497,8.199627214,6.11412456,14.28571429,23.1,0.0,4.79,0.090909091,0.0,2.7039185508268098,38.52364329364582
487,54,2.255272504,1229,-117.0075,-0.406465608,5.407754561,4.816241156,7.518649561,3.758871826,15.23809524,13.1,0.03,2.4,0.181818182,0.0,2.366950398486606,53.441144755477595
488,46,3.230704313,485,-100.1003,-0.8187104040000001,6.0047508910000005,5.376666332999999,8.495487927000001,7.531284393,92.38095238,14.1,27.98,1.81,1.0,1.5,3.1584105771489877,38.98744485492833
489,46,3.5705429389999996,762,-117.13305600000001,-0.363843433,3.548179572,6.98416061,7.860426155,5.792708684,35.23809524,16.1,0.0,1.57,0.181818182,0.0,3.154597462910962,43.45960170398295
490,37,2.887617299,677,-102.70479,-0.837017551,5.181052946,5.98494333,9.171992557000001,8.545566826,99.04761905,16.5,46.92,1.3,1.0,1.5,3.0471631429450707,36.956754650642566
491,40,2.647382971,593,-101.192778,-0.8746690570000001,4.319619175,3.9702919139999997,8.776023387999999,7.545336894,83.80952381,16.6,46.81,1.23,1.0,1.5,2.898421142058742,41.75624865500743
492,32,3.204119982,457,-100.920278,-0.8891620640000001,10.25373166,8.09440897,8.69273328,9.134959282,77.14285714,20.8,69.55,1.01,0.22727272699999998,0.0,3.1966785200740704,30.50806290193438
493,71,1.913813851,579,-122.20111100000001,0.356974899,5.466624512,4.343805422,7.0101458910000005,4.14472077,3.80952381,17.8,0.35,0.95,0.0,0.0,2.0064770567156254,60.35440031344362
494,31,3.1538148639999997,442,-100.46424,-0.881889305,10.33057683,6.900025481,8.921665011,9.195916851,76.19047619,16.9,66.21,0.87,0.0,1.6818272730000001,3.194191161366224,33.18121403416466
495,60,1.806179973,1314,-114.55801000000001,0.361164849,3.207612633,4.780802755,5.556398418,2.7408400239999997,25.43859649,1.9,0.0,0.86,0.269230769,0.0,1.8676655110088718,53.067403611916596
496,39,2.1172712959999997,1673,-105.167778,-0.497580397,6.16432482,5.203457086,6.513399236000001,5.40222683,1.904761905,18.3,0.49,0.66,0.0,1.0,2.261510100509282,46.070023860191526
497,34,2.149219113,194,-119.075,-0.471604911,4.70745598,6.42745886,8.201733399,8.313214809,8.571428571,18.9,2.36,0.52,0.454545455,0.075759091,2.242951367120048,40.72073380161873
498,24,3.222196046,278,-97.185278,-0.705219762,8.026539408,7.211778111,8.517737896,9.230848632999999,94.28571429,27.0,94.71,0.52,0.454545455,0.893945455,3.2152538190870317,27.72488656705828
499,27,2.627365857,2238,-106.93831999999999,-0.655851396,0.438254931,5.635146682,7.323672242000001,4.404277244,81.73076923,11.1,0.0,0.52,0.954545455,1.2272727270000001,2.5038981548855026,36.46825265609128
500,43,2.220108088,1958,-104.9575,-0.650087691,4.1075897889999995,5.308267697,7.182554181,5.259576538,63.80952381,12.6,3.91,0.51,0.9090909090000001,0.0,2.5703036079194326,43.511720531345574
501,28,3.383815365,512,-101.66356,-0.93140437,7.60697399,7.011033628,9.054922406000001,9.768435004,87.61904762,17.1,71.29,0.48,1.0,1.4318727269999998,3.307705416189705,35.49749912084096
502,29,2.746634198,273,-97.82189,-0.807436327,9.129562978,6.2414447520000005,8.463789606,8.565068652,82.85714286,21.4,73.65,0.41,0.22727272699999998,0.439404546,3.043451117028378,32.11413109175378
503,28,2.8122446969999997,1498,-112.060833,-0.8232558659999999,9.554551868999999,8.830206697000001,8.400293466,8.376435754,94.28571429,15.9,4.42,0.38,1.0,1.5,2.8594378920989865,27.16882018030123
504,26,2.909020853,1233,-113.71611100000001,-0.601479992,5.87745563,6.644960922,8.223636297999999,6.506381789,34.28571429,12.2,2.31,0.37,0.0,0.606090909,2.555988412592622,33.506939580695196
505,61,2.123851641,1285,-121.35376000000001,0.35276731899999997,2.574899688,2.9704144660000003,6.212902645,5.661918271,31.42857143,6.5,0.0,0.33,0.0,0.0,1.7667117960606011,57.95356143802879
506,41,3.233757362,583,-102.77786,-0.94160854,7.699013259,7.376633275,9.297055262999999,9.505335638,39.04761905,21.3,44.15,0.31,0.954545455,1.287886364,3.157767918416514,37.91240721893298
507,20,3.85997844,159,-117.301667,-1.139434283,3.215269329,8.654900851,8.194713718,8.674692544,93.33333333,16.6,31.33,0.29,0.045454546,0.0,3.7433129907288483,18.498237014910224
508,35,2.593286066,494,-114.01602,-1.049822124,9.475267503,9.173790489,8.302944679,9.90342255,73.33333333,27.0,0.68,0.27,0.318181818,0.0,2.73884741564024,28.000988633337403
509,52,1.93449845,689,-118.52751,-0.84397007,4.515245478,3.676300672,8.214761814,6.190725157999999,31.42857143,5.2,0.06,0.26,0.0,1.325759091,2.1002983379323763,51.356017457671335
510,47,2.060697841,2528,-109.85383,-0.119910297,0.924258902,2.2617630980000003,6.163066352,5.421861552999999,3.296703297,11.9,0.0,0.25,0.318181818,0.0,2.102945801889947,49.79077926914754
511,66,2.444044796,643,-119.909167,-0.443166975,2.532902848,5.570631962,8.761443329,8.324894022999999,26.66666667,12.4,0.11,0.23,0.0,0.0,2.2710947626859905,57.17206438847589
512,31,2.466867621,846,-113.66305600000001,-0.853315933,7.008324334,6.593044534,8.159882331,7.267106638,55.23809524,15.7,1.41,0.23,0.0,1.6591,2.6913563372122162,39.15925297824229
513,51,2.5910646059999998,1827,-107.9104,-0.44472582200000005,8.967449367,5.790571605,7.946472093,7.636173073999999,21.15384615,19.0,8.11,0.22,0.875,1.0909090909999999,2.499947364694109,44.01589515925345
514,44,2.9876662639999996,506,-100.32274,-0.8324092479999999,7.677326319,6.305910257000001,8.870920875,8.750176176,83.80952381,20.5,41.72,0.21,0.454545455,1.5,3.054117886606153,36.687341292446376
515,38,2.525044807,1424,-116.484167,-1.03563749,9.677359552,6.847155657,8.074230371,7.091326055,58.0952381,17.9,2.81,0.21,1.0,1.5,2.748288391982241,32.706695340652246
516,30,3.3523754969999997,1798,-112.18467,-0.8029620470000001,8.754085001,6.000176487999999,8.139055228,6.836688831,27.18446602,12.5,1.27,0.2,1.0,0.8182,2.809272247099711,32.61614548649895
517,43,2.440909083,1862,-104.945278,-0.553385238,5.231696679,5.195730778,7.34716991,5.931714542999999,40.90909091,12.2,1.49,0.17,0.125,0.0,2.4048672394232313,44.60531677819375
518,40,2.05690485,1333,-109.76888899999999,-0.9137938520000001,5.352900244,5.014627315,8.714886822999999,7.205338176000001,57.14285714,9.4,2.87,0.17,1.0,0.530322727,2.525832438008421,41.10639731181001
519,33,3.0232524589999996,2152,-112.49866000000002,-0.458865885,5.68085497,4.279440046,7.585618757000001,3.446807893,32.38095238,16.3,0.03,0.16,0.0,1.5,2.5177810021252256,41.57093644056554
520,42,2.2787536,916,-110.83649,-0.515838166,6.306147542000001,6.367672474,8.106050318,5.55101972,40.95238095,18.9,0.16,0.15,0.363636364,1.151518182,2.413271346381267,43.023556146455206
521,51,2.3909351080000003,764,-102.641389,-0.7614260209999999,7.130530762999999,6.430042007000001,8.185315662999999,9.585250047999999,52.88461539,22.0,19.25,0.15,0.818181818,1.363636364,2.610447580334845,43.40765101748776
522,29,2.35410844,1086,-117.01055600000001,-0.16960278399999998,4.556295018,4.728272383,8.071904753,7.0316529160000005,13.33333333,14.3,0.16,0.13,1.0,0.0,2.1656625479069844,43.622060515118044
523,35,3.006037956,690,-102.02499,-0.877070019,7.872291265,5.648974237999999,8.538285972999999,9.839764699,58.0952381,17.6,77.55,0.13,1.0,0.33335,3.0026441725190045,35.64626227538089
524,24,3.239299478,803,-101.79717,-0.8029620470000001,6.978549194,5.105945473999999,8.491914767,6.350187393,86.66666667,25.9,26.23,0.13,0.0,0.0,3.063255745857513,29.466950134202996
525,36,3.014520538,623,-101.464,-0.853315933,4.12147323,6.150176237999999,9.006989767,8.925600633,91.34615385,24.0,2.58,0.12,0.5,1.0227272729999999,3.0113665988380967,36.30954221867177
526,34,2.9047155439999996,613,-101.70366,-0.884307686,9.231857215,5.800001332000001,8.874150476,9.500701353,39.04761905,18.9,39.44,0.12,1.0,1.4318181819999998,2.9423556084002547,36.933566374146
527,28,2.9903388539999995,1585,-115.05388899999998,-1.394326533,2.646174797,5.227894902,8.304924271,5.455321115,92.63157895,17.0,16.76,0.11,1.0,1.5,2.93584951645095,26.534341003925416
528,76,1.954242509,428,-122.97348000000001,0.583332315,2.568021556,2.6878474939999997,6.494520566,3.927896355,0.0,9.4,0.0,0.11,0.0,0.0,1.8445245510331079,65.07564593472672
529,42,2.976808338,643,-101.61667,-0.8722738459999999,8.223573526000001,6.288230238,8.386613552,10.30180384,50.96153846,19.8,72.24,0.1,1.0,0.424263636,3.0535491768617113,34.50338051207524
530,16,2.980457893,601,-101.501667,-0.908818717,9.167129067000001,5.805134969,8.783652252000001,9.363799384,50.47619048,20.8,13.01,0.1,0.8636363640000001,1.5,2.9434446049664036,27.543520397973396
531,24,3.0174507310000003,704,-100.889444,-0.767870727,7.870754009,4.021773869,7.962653099,5.6503816979999995,66.66666667,24.5,25.55,0.1,0.409090909,1.204545455,2.9184433512861254,26.275703375914944
532,37,2.75281643,1380,-103.631389,-0.957112726,6.758918787000001,5.863631176,8.259285921,9.612774223999999,90.47619048,17.5,0.25,0.09,0.409090909,1.4318181819999998,2.528444285746625,35.29079972371495
533,43,2.5921767559999997,1459,-111.87527800000001,-0.305167387,3.7794054810000004,6.891422624,8.375639765,5.922918005,6.0,13.1,0.0,0.09,0.0,0.0,2.3829918886202015,43.02590591175669
534,55,2.004321375,1339,-120.68135,0.38253760299999995,4.062681882,2.4932054530000003,7.076789786,4.212127598,4.7619047619999995,15.0,0.0,0.07,0.636363636,0.0,1.8054587282943093,56.87094488498113
535,49,2.320146286,1277,-116.82861100000001,-0.353821875,3.2355362660000004,5.918356075,7.486088512,5.015291106,34.28571429,17.0,0.84,0.07,0.318181818,0.0,2.34409222317841,49.15218555654889
536,43,2.439332694,62,-123.05441699999999,0.270027137,2.4604431780000002,4.920710587,6.948888585,4.018183201,47.61904762,15.3,50.44,0.07,0.772727273,0.83335,2.6123461123107843,46.891020190608586
537,51,2.170261714,1732,-108.909167,-0.8891620640000001,5.858418751,4.786658062,8.045162549,8.728976458,81.90476191,11.0,0.24,0.07,0.8636363640000001,0.98485,2.3586127747199077,42.56964579661145
538,15,3.009025743,463,-99.03593000000001,-0.64055473,6.467139564,6.7904346360000005,8.507686748,9.488691547,95.23809524,24.0,85.26,0.06,0.818181818,0.181827273,3.1920291513261674,26.695092655598508
539,39,3.0492180230000003,729,-102.24009000000001,-0.862749965,6.1607430789999995,6.3458117839999995,7.754528737999999,10.39076918,92.38095238,15.3,89.04,0.05,1.0,1.3484909090000001,3.0491662632734893,35.54565265912453
540,70,1.6812412369999998,1146,-119.79861100000001,-0.31745423100000003,0.91228271,4.454347296,8.196695874,7.765950687999999,8.571428571,18.0,0.0,0.04,0.0,0.0,2.0357682370826167,61.58913023238036
541,34,2.7450747910000004,778,-104.77,-0.9781661359999999,7.55279881,5.652138242,9.172782835,9.996367509,30.47619048,11.6,15.92,0.04,1.0,0.5757863639999999,2.8301629025499864,37.397599018479944
542,31,2.569373909,921,-110.84657,-0.45098562299999995,3.353756307,5.525452939,8.354047006,6.203547151,12.0,23.8,0.0,0.03,0.0,0.0,2.2865804055440258,40.16701397013151
543,53,2.041392686,904,-119.14079,-0.6443570160000001,5.679933673,5.620763118999999,8.221148785,8.433180949,24.76190476,17.5,0.24,0.03,0.454545455,0.0,2.2053584936519113,51.289495575062155
544,79,1.740362688,1687,-121.59992,0.306749135,3.072693315,1.3609765530000002,5.6287391929999995,1.2527629679999999,21.90476191,15.0,0.03,0.03,0.0,0.0,1.728382897105861,70.30769902604925
545,66,2.225309282,448,-123.47625,0.99399224,1.78339122,4.714024591,6.32641547,3.4372078189999997,0.9523809520000001,9.0,0.0,0.03,0.0,0.0,2.1479454852022584,62.846440703562074
546,81,1.544068045,461,-121.721667,0.717839793,3.456947397,2.5649493569999997,6.214912052000001,3.688879454,3.80952381,11.9,0.0,0.03,0.0,0.0,1.769846780119895,64.70026311899956
547,26,2.503790684,1342,-106.33941000000002,-1.038458366,7.641866844,10.34487949,8.452715042000001,10.31742335,68.57142857,19.1,0.0,0.03,1.0,1.1969727270000001,2.5377196182913315,29.906276084007413
548,29,3.1743505969999997,1312,-105.159167,-1.013352445,7.809204417,6.125776885,8.006253712000001,8.729882285,82.85714286,21.8,5.51,0.03,0.954545455,1.007581818,2.846292691197299,28.866973618813105
549,59,1.544068045,743,-121.4153,-0.11316869800000001,2.7825390530000003,3.117949906,6.617604828999999,1.2527629679999999,67.0,15.7,0.0,0.02,0.045454546,0.0,1.8476441457384014,61.89916467369473
550,53,2.11058971,1710,-111.612778,0.003992021,5.9053346,4.128745989,8.145085777,4.055257173999999,19.04761905,11.0,0.0,0.02,0.181818182,0.0,2.104369671889881,50.97923749727994
551,60,1.8195439359999999,660,-121.98878,0.725130226,2.395164274,2.9177707319999997,5.702708325,2.272125886,10.47619048,8.5,0.04,0.02,0.0,0.0,1.7565980265987335,60.412093065086474
552,64,2.220108088,963,-111.78366000000001,-0.42312004299999995,6.562260461,4.781641329,8.265497632999999,3.927896355,24.76190476,21.3,0.0,0.01,0.045454546,0.0,2.23608149410707,52.20273900613947
553,63,1.9731278540000001,793,-122.90168999999999,0.46687373600000004,5.026246142,2.517696473,6.263247775,3.4339872039999997,0.0,18.8,0.0,0.01,0.272727273,0.0,1.8991330556412205,60.676332653425035
554,44,2.3579348469999997,1515,-119.1425,-0.717439873,3.26308408,4.468204331,7.9799058579999995,9.495820021,45.71428571,21.5,0.41,0.01,0.772727273,0.0,2.1778995883995287,47.23923727429649
555,43,1.954242509,717,-123.83,0.9158906520000001,1.876406943,3.921973336,4.950997398999999,2.954910279,49.52380952,10.1,0.0,0.01,0.0,0.0,1.9570790061367178,49.93846199602676
556,46,2.000000001,1518,-122.934722,0.527092596,3.18345588,4.40060302,6.234319229,3.2657594110000003,0.9523809520000001,15.1,0.0,0.01,0.681818182,0.0,2.01026921077657,55.01080015151901
557,63,2.107209969,835,-115.52497,0.42787870299999997,5.416233727000001,2.5649493569999997,5.832202074,2.509599262,12.5,9.0,0.0,0.01,0.13636363599999998,0.0,1.8664132196015955,56.085936306359876
